LOT_ID,Model,Machine,CZ_Concentration,Press1_Temp,Press1_Time,Press1_Pressure,Press2_Temp,Press2_Time,Press2_Pressure,Press3_Temp,Press3_Time,Press3_Pressure,Cure_Temp,Cure_Time,Anneal_Time,Anneal_Temp
LOT000181,MODEL_C,PRESS_03,10.006,100.392,30.1,4.944,100.69,59.672,9.95,97.779,31.735,6.575,149.712,63.976,78.354,202.509
LOT000182,MODEL_A,PRESS_03,9.825,100.344,29.089,5.034,99.974,61.707,9.198,101.899,32.073,7.198,148.07,62.499,98.684,199.266
LOT000183,MODEL_B,PRESS_02,10.134,99.199,30.097,4.647,99.773,55.762,9.759,98.382,31.094,6.85,152.72,57.197,85.367,199.464
LOT000184,MODEL_C,PRESS_03,9.837,97.789,29.092,5.074,101.768,61.715,10.044,101.584,31.096,6.787,149.732,60.331,88.188,197.326
LOT000185,MODEL_B,PRESS_03,9.964,100.42,31.277,5.089,100.383,62.674,10.361,100.472,28.271,7.074,148.878,62.732,78.112,203.396
LOT000186,MODEL_B,PRESS_02,9.951,99.102,30.783,4.84,99.632,60.877,9.949,100.121,28.679,7.24,148.919,60.778,86.433,199.674
LOT000187,MODEL_A,PRESS_03,10.06,100.689,31.153,5.678,99.416,60.06,10.01,99.478,29.916,7.264,153.455,59.26,96.706,200.484
LOT000188,MODEL_B,PRESS_01,9.647,99.244,31.052,5.143,98.819,61.73,9.804,102.255,29.342,7.018,149.803,60.703,96.206,198.712
LOT000189,MODEL_A,PRESS_03,10.148,99.012,29.729,5.376,99.934,62.543,10.52,99.253,30.626,6.235,150.751,60.895,90.168,199.342
LOT000190,MODEL_A,PRESS_01,9.887,100.153,29.574,4.515,100.308,61.046,10.5,99.281,27.153,7.318,149.661,57.046,85.835,200.513
LOT000191,MODEL_C,PRESS_03,10.203,102.358,31.742,4.512,98.086,61.195,9.775,100.619,30.619,6.731,149.891,58.866,90.172,200.723
LOT000192,MODEL_B,PRESS_03,9.92,100.749,29.835,5.153,98.636,63.314,9.495,99.273,29.824,7.103,149.292,61.306,93.371,200.96
LOT000193,MODEL_B,PRESS_02,9.992,100.136,28.645,5.618,99.484,61.522,9.398,98.934,29.458,6.959,152.371,61.749,80.02,201.685
LOT000194,MODEL_B,PRESS_01,10.319,100.359,31.007,4.663,98.902,58.399,10.201,99.889,31.907,7.748,150.073,60.487,91.671,201.155
LOT000195,MODEL_C,PRESS_02,9.954,98.249,30.144,5.048,100.043,62.533,10.045,100.634,29.692,7.686,147.654,59.184,95.11,200.909
LOT000196,MODEL_A,PRESS_02,10.206,98.878,31.506,4.588,100.182,59.753,9.739,101.826,28.383,6.847,150.657,59.616,89.598,198.904
LOT000197,MODEL_B,PRESS_03,10.007,97.489,30.243,4.76,99.878,60.067,10.091,102.03,30.457,6.552,149.809,58.491,89.87,199.624
LOT000198,MODEL_A,PRESS_03,10.069,101.73,29.98,5.064,100.55,60.214,9.59,98.156,30.382,6.578,150.635,59.792,85.157,197.954
LOT000199,MODEL_B,PRESS_02,10.012,101.527,31.526,4.836,99.415,61.938,10.265,100.99,29.826,7.091,149.447,61.7,91.981,199.167
LOT000200,MODEL_C,PRESS_03,10.141,100.393,28.462,4.565,99.954,63.498,9.873,98.963,32.351,6.82,149.098,64.856,100.722,200.712
LOT000201,MODEL_B,PRESS_02,9.886,100.135,29.415,4.557,98.997,60.049,9.64,99.013,30.21,6.63,151.49,57.592,99.375,200.669
LOT000202,MODEL_C,PRESS_02,9.836,98.448,29.113,4.371,100.285,63.463,9.878,99.408,31.015,6.825,153.099,62.534,86.163,201.104
LOT000203,MODEL_B,PRESS_03,9.894,99.781,27.805,5.159,100.076,60.329,9.866,99.344,30.323,7.15,146.902,60.766,87.503,202.452
LOT000204,MODEL_C,PRESS_03,10.017,101.792,30.873,5.199,98.801,62.804,10.122,98.878,31.271,6.974,150.137,56.798,99.104,197.811
LOT000205,MODEL_B,PRESS_02,9.963,100.131,29.443,5.198,99.845,60.397,10.389,97.622,29.669,6.839,149.1,59.805,93.967,196.888
LOT000206,MODEL_A,PRESS_02,10.118,99.435,30.905,4.697,99.962,59.015,10.371,101.395,28.937,6.881,148.48,59.636,93.832,199.562
LOT000207,MODEL_C,PRESS_03,10.217,98.242,30.389,5.335,100.281,63.844,10.053,100.847,30.766,6.946,146.406,59.997,77.945,202.458
LOT000208,MODEL_C,PRESS_03,9.837,101.38,30.607,5.236,100.318,58.824,9.938,99.932,30.299,7.074,150.601,62.096,96.099,202.403
LOT000209,MODEL_A,PRESS_02,9.878,99.93,29.545,5.002,99.279,58.69,9.81,98.981,30.795,7.094,149.194,63.95,88.13,200.331
LOT000210,MODEL_C,PRESS_01,9.761,98.243,29.236,4.948,100.764,57.488,9.411,101.184,29.383,6.451,149.095,62.59,91.557,199.525
LOT000211,MODEL_A,PRESS_01,10.338,99.076,30.09,4.784,100.523,62.535,9.994,99.885,30.48,7.056,152.005,60.426,85.297,200.436
LOT000212,MODEL_C,PRESS_01,10.051,98.722,30.919,5.064,99.275,63.007,9.716,99.374,28.406,6.879,149.268,60.648,100.997,201.867
LOT000213,MODEL_C,PRESS_02,10.08,99.868,29.95,5.539,98.857,60.746,10.406,98.305,29.52,6.662,149.197,64.158,83.5,198.701
LOT000214,MODEL_B,PRESS_02,9.777,100.207,29.298,5.379,99.352,58.032,9.933,100.487,29.295,6.876,147.773,57.883,103.017,199.048
LOT000215,MODEL_C,PRESS_03,10.0,99.497,28.801,4.915,98.528,59.986,10.249,99.615,30.496,7.385,148.487,62.484,90.191,200.159
LOT000216,MODEL_A,PRESS_01,10.085,100.777,30.204,5.18,100.208,59.395,9.839,100.21,29.516,7.27,152.444,57.705,88.884,201.866
LOT000217,MODEL_A,PRESS_03,9.958,100.079,29.446,4.633,101.184,57.939,9.775,100.118,28.627,7.032,151.019,56.949,84.113,201.392
LOT000218,MODEL_A,PRESS_02,10.179,101.062,29.928,5.243,101.422,59.022,10.202,100.585,29.432,6.701,152.146,61.262,86.515,196.716
LOT000219,MODEL_B,PRESS_01,10.385,99.643,29.761,4.723,98.911,61.011,10.093,100.167,30.598,6.547,148.599,56.685,88.645,201.396
LOT000220,MODEL_C,PRESS_02,9.842,103.045,29.556,5.23,100.787,58.79,10.107,99.644,30.131,6.686,150.602,59.214,90.899,199.976
LOT000221,MODEL_A,PRESS_01,9.83,99.436,30.294,5.99,100.085,60.583,9.969,100.504,29.255,7.004,151.746,62.749,93.596,201.061
LOT000222,MODEL_B,PRESS_03,9.854,99.097,30.555,4.81,97.604,56.447,10.263,100.9,30.839,7.011,150.966,58.172,88.609,199.641
LOT000223,MODEL_C,PRESS_03,10.268,98.974,31.965,5.974,99.668,63.358,10.215,101.496,31.565,6.783,152.634,63.594,93.591,200.832
LOT000224,MODEL_A,PRESS_03,10.174,99.789,30.758,5.164,99.556,59.217,9.274,98.829,30.909,7.293,150.67,55.485,97.885,200.078
LOT000225,MODEL_C,PRESS_02,9.977,98.28,31.594,4.75,101.211,61.74,9.914,101.062,27.693,7.128,149.997,62.089,97.058,199.093
LOT000226,MODEL_A,PRESS_02,10.006,100.295,29.181,4.735,99.129,60.377,10.338,98.362,30.237,6.116,146.076,57.232,94.178,198.736
LOT000227,MODEL_C,PRESS_01,9.864,98.095,28.399,5.788,100.563,60.805,9.66,100.964,29.858,7.036,150.695,59.611,93.335,199.681
LOT000228,MODEL_B,PRESS_03,10.148,100.162,29.986,5.164,99.893,57.736,9.436,99.359,27.964,7.252,150.996,60.431,82.932,197.842
LOT000229,MODEL_B,PRESS_01,9.937,98.649,30.858,4.811,98.554,58.479,9.954,100.792,28.71,7.067,151.913,59.435,91.393,199.262
LOT000230,MODEL_A,PRESS_01,9.957,99.619,30.701,4.932,99.448,58.524,10.174,101.443,30.799,7.194,148.676,59.485,82.768,199.464
LOT000231,MODEL_B,PRESS_01,10.101,100.605,31.211,5.144,101.532,60.051,9.847,100.179,30.186,6.912,149.944,57.098,96.78,201.727
LOT000232,MODEL_C,PRESS_02,9.969,102.304,27.463,4.997,99.827,62.652,10.431,99.953,30.081,6.978,147.35,62.83,91.924,201.106
LOT000233,MODEL_A,PRESS_01,9.961,98.922,31.253,5.115,100.906,60.867,10.615,99.902,29.35,6.985,147.311,57.54,97.531,203.355
LOT000234,MODEL_C,PRESS_01,10.002,99.85,30.335,5.591,100.851,58.199,9.358,99.529,31.082,7.061,150.855,57.539,97.835,197.204
LOT000235,MODEL_B,PRESS_02,10.133,99.276,28.456,4.624,99.552,60.175,9.872,101.124,28.77,6.807,152.111,59.806,92.941,199.572
LOT000236,MODEL_C,PRESS_03,10.274,99.13,30.724,5.215,98.717,59.839,9.239,99.892,29.112,7.364,152.169,58.606,85.491,202.055
LOT000237,MODEL_B,PRESS_02,10.098,99.285,30.169,4.976,98.848,59.298,10.22,97.825,29.682,7.474,150.731,61.677,75.05,200.457
LOT000238,MODEL_B,PRESS_03,10.134,100.824,30.381,4.834,101.452,59.969,9.773,100.884,28.474,6.823,153.41,58.933,93.619,199.637
LOT000239,MODEL_A,PRESS_03,9.967,99.512,30.999,5.357,100.152,61.527,9.841,100.832,29.118,6.61,149.346,59.998,88.879,198.446
LOT000240,MODEL_B,PRESS_03,9.882,102.249,30.43,4.513,98.266,58.56,10.383,100.043,31.062,6.552,151.497,60.229,95.336,201.157
LOT000241,MODEL_A,PRESS_02,10.109,100.416,28.527,4.211,100.834,59.308,9.557,99.212,29.156,7.135,147.804,61.948,94.655,200.311
LOT000242,MODEL_B,PRESS_03,10.029,98.99,29.857,5.075,98.213,61.964,9.473,98.84,30.781,7.196,144.761,58.945,93.989,199.437
LOT000243,MODEL_A,PRESS_03,9.763,99.633,28.382,4.954,99.174,60.938,9.241,99.215,30.635,7.136,149.198,56.656,91.647,201.681
LOT000244,MODEL_B,PRESS_03,9.945,99.198,30.649,4.549,100.081,62.558,10.424,100.199,29.832,7.165,149.799,58.381,78.942,203.731
LOT000245,MODEL_B,PRESS_02,9.986,100.8,31.398,4.43,102.52,62.872,10.346,98.156,28.581,6.811,150.391,62.275,98.425,198.519
LOT000246,MODEL_A,PRESS_01,9.915,98.361,28.759,5.644,100.816,57.279,9.902,100.424,30.063,6.337,149.69,60.696,81.62,200.972
LOT000247,MODEL_C,PRESS_02,10.247,98.659,29.329,5.154,99.518,60.577,9.575,100.073,27.889,6.834,150.602,59.259,85.685,200.231
LOT000248,MODEL_B,PRESS_03,10.08,99.408,29.118,5.007,100.028,58.984,10.278,101.287,29.471,7.551,152.901,60.122,87.797,201.083
LOT000249,MODEL_C,PRESS_03,10.229,100.683,29.546,5.732,100.92,57.603,10.918,100.701,30.243,7.088,151.23,59.469,90.122,202.201
LOT000250,MODEL_A,PRESS_02,10.044,101.233,30.412,5.341,101.422,58.422,9.921,99.277,30.87,7.142,148.724,61.575,87.873,202.37
LOT000251,MODEL_A,PRESS_01,10.014,101.381,29.557,5.59,99.752,59.398,9.599,98.309,29.848,7.302,145.812,60.675,86.295,199.169
LOT000252,MODEL_B,PRESS_02,9.844,100.53,30.653,4.607,99.781,59.411,10.414,99.179,29.392,6.72,148.208,59.442,95.35,197.236
LOT000253,MODEL_A,PRESS_03,10.002,99.917,31.065,4.594,99.17,58.786,9.623,101.381,29.312,7.074,152.238,61.835,81.123,199.844
LOT000254,MODEL_A,PRESS_02,10.002,100.795,31.102,5.206,100.665,59.973,9.878,100.294,29.532,7.171,149.161,62.354,87.237,199.854
LOT000255,MODEL_B,PRESS_02,9.772,98.855,28.882,5.138,101.026,64.893,9.12,100.597,30.624,6.689,151.131,58.161,76.022,195.412
LOT000256,MODEL_A,PRESS_02,9.91,98.155,31.386,5.417,98.061,56.55,9.899,99.371,30.35,7.121,151.067,58.198,83.127,201.689
LOT000257,MODEL_C,PRESS_01,9.946,100.437,31.466,4.456,99.603,62.274,9.574,100.485,29.978,7.432,149.907,64.802,79.579,199.125
LOT000258,MODEL_A,PRESS_01,10.069,98.994,31.553,5.235,98.787,59.963,10.42,98.48,30.63,6.866,149.855,61.252,94.893,199.914
LOT000259,MODEL_A,PRESS_03,10.077,99.935,29.842,5.33,100.151,59.124,9.675,100.935,30.001,6.426,148.893,63.339,91.245,199.049
LOT000260,MODEL_B,PRESS_01,9.903,100.12,29.248,5.312,98.762,55.964,10.26,98.845,28.665,7.058,153.712,61.785,84.608,199.654
LOT000261,MODEL_C,PRESS_03,10.078,100.248,29.016,4.864,98.68,61.526,9.965,98.026,28.89,6.781,148.407,60.919,68.675,202.127
LOT000262,MODEL_A,PRESS_01,9.97,100.938,28.898,5.173,101.124,57.118,10.042,102.262,30.602,7.06,151.868,55.727,79.828,200.141
LOT000263,MODEL_A,PRESS_02,9.522,100.832,30.012,4.741,99.834,61.656,10.174,100.135,28.626,6.719,151.385,57.558,82.673,203.536
LOT000264,MODEL_C,PRESS_02,9.919,100.195,30.848,4.902,99.94,63.483,9.982,100.107,29.619,7.02,151.025,61.301,87.596,201.048
LOT000265,MODEL_C,PRESS_03,10.18,99.558,31.307,4.652,100.432,57.434,9.784,98.13,29.886,7.409,149.8,58.19,95.052,201.169
LOT000266,MODEL_B,PRESS_03,9.72,100.108,29.514,4.747,100.971,62.337,9.729,100.623,28.967,6.991,147.534,59.703,80.409,199.66
LOT000267,MODEL_B,PRESS_02,10.019,99.404,29.961,4.92,99.581,60.051,10.17,100.886,28.332,6.45,148.087,61.821,80.995,199.9
LOT000268,MODEL_B,PRESS_02,10.264,99.804,29.896,4.836,99.604,55.812,9.366,99.801,28.825,7.125,148.709,60.271,78.827,201.721
LOT000269,MODEL_B,PRESS_03,9.873,102.618,29.365,4.747,99.608,57.59,10.559,100.89,28.19,7.007,150.616,60.798,90.019,201.979
LOT000270,MODEL_B,PRESS_02,10.0,100.182,30.736,4.567,101.082,60.356,10.044,101.171,30.612,7.071,151.484,62.776,75.539,200.444
LOT000271,MODEL_A,PRESS_01,9.783,100.45,30.363,5.654,99.932,60.802,9.888,100.526,30.397,7.324,150.523,62.974,78.232,200.928
LOT000272,MODEL_A,PRESS_02,10.271,99.295,30.142,4.833,99.709,56.839,10.089,97.834,29.24,6.825,150.433,59.887,93.143,199.767
LOT000273,MODEL_A,PRESS_01,9.986,101.02,30.358,5.11,100.391,60.063,9.802,98.848,28.633,6.904,151.737,62.548,100.16,200.367
LOT000274,MODEL_C,PRESS_02,10.008,100.76,30.615,4.414,101.831,61.647,9.941,101.687,31.166,6.657,146.517,58.078,90.425,200.145
LOT000275,MODEL_B,PRESS_02,10.226,100.767,30.605,5.453,100.074,61.997,9.623,100.082,30.44,7.064,146.322,60.454,87.907,200.066
LOT000276,MODEL_B,PRESS_01,10.11,100.215,29.162,5.056,99.731,59.174,10.125,100.087,29.379,7.056,147.42,61.132,104.52,201.67
LOT000277,MODEL_B,PRESS_01,9.854,101.034,30.896,4.852,101.943,60.877,9.974,99.168,31.187,6.913,151.543,59.789,86.523,199.917
LOT000278,MODEL_C,PRESS_03,9.892,101.272,30.255,4.855,101.33,62.145,10.062,99.363,30.138,7.249,146.651,59.556,86.545,198.952
LOT000279,MODEL_A,PRESS_02,10.082,100.283,29.565,5.29,101.185,61.705,10.494,101.193,30.318,6.654,149.984,57.761,86.424,199.551
LOT000280,MODEL_A,PRESS_01,9.896,99.885,30.234,4.016,99.499,61.783,9.732,101.498,28.958,7.042,148.483,59.929,100.004,199.523
LOT000281,MODEL_A,PRESS_03,9.647,100.895,30.344,4.725,99.4,60.227,9.957,100.797,28.484,7.2,150.259,56.783,93.593,200.735
LOT000282,MODEL_B,PRESS_03,9.991,99.096,31.082,4.96,98.166,59.811,9.45,100.552,28.43,6.819,149.764,59.734,93.522,199.07
LOT000283,MODEL_C,PRESS_03,9.753,99.282,28.954,4.956,100.965,60.544,10.183,100.627,32.083,6.542,150.417,60.121,92.177,201.876
LOT000284,MODEL_B,PRESS_03,10.269,99.947,31.325,5.835,100.077,58.472,9.994,99.93,29.172,6.435,149.335,61.49,86.956,199.551
LOT000285,MODEL_B,PRESS_03,10.029,98.259,30.023,4.887,98.199,62.224,10.006,98.796,30.065,7.052,151.179,57.647,87.845,202.615
LOT000286,MODEL_C,PRESS_02,9.849,100.828,29.494,5.33,101.202,56.939,9.948,98.58,30.46,7.565,152.439,60.68,83.569,200.043
LOT000287,MODEL_A,PRESS_01,9.884,99.037,29.463,5.604,99.663,58.991,9.807,101.315,29.979,6.797,152.108,61.139,87.359,200.881
LOT000288,MODEL_B,PRESS_03,9.685,99.529,28.999,5.224,99.786,59.928,10.832,99.967,29.846,7.15,149.396,59.956,91.884,201.656
LOT000289,MODEL_B,PRESS_01,9.817,99.787,28.259,4.775,98.487,60.939,10.013,100.477,29.823,6.192,148.558,60.895,88.697,202.039
LOT000290,MODEL_B,PRESS_01,10.169,100.039,30.677,4.572,100.492,61.315,10.099,100.211,30.48,7.124,150.326,60.54,95.395,201.045
LOT000291,MODEL_C,PRESS_03,10.372,99.656,31.981,5.248,100.502,62.978,9.62,100.261,28.96,6.637,153.292,54.799,91.75,204.369
LOT000292,MODEL_A,PRESS_03,10.121,99.933,28.382,5.548,99.952,60.156,10.295,100.345,29.559,6.869,149.911,58.156,91.265,200.006
LOT000293,MODEL_C,PRESS_02,9.985,99.94,29.05,5.182,99.582,58.564,9.959,100.697,27.696,7.026,151.398,64.286,84.214,197.485
LOT000294,MODEL_A,PRESS_03,9.928,99.553,30.752,5.411,102.626,59.71,10.149,99.232,28.137,6.446,151.306,61.312,81.823,199.942
LOT000295,MODEL_B,PRESS_03,9.841,99.227,29.954,5.864,98.797,59.361,10.301,101.182,28.702,8.049,151.287,58.797,82.491,201.325
LOT000296,MODEL_B,PRESS_03,10.343,101.081,30.834,5.279,99.279,61.04,9.965,99.262,30.854,6.798,152.121,60.733,97.252,200.758
LOT000297,MODEL_C,PRESS_01,9.969,97.896,29.898,4.633,100.708,57.866,9.774,100.239,29.727,7.202,147.805,61.422,78.486,198.303
LOT000298,MODEL_B,PRESS_02,10.353,99.794,29.419,5.017,98.986,59.649,9.224,98.817,30.697,7.498,148.395,63.082,91.266,199.437
LOT000299,MODEL_A,PRESS_01,10.232,99.531,29.774,5.457,98.912,63.245,9.871,99.833,30.385,7.098,150.079,59.221,91.27,198.651
LOT000300,MODEL_A,PRESS_03,9.71,100.419,27.618,4.917,101.132,60.36,9.773,99.34,30.26,6.591,152.051,58.808,85.438,198.893
LOT000301,MODEL_B,PRESS_01,9.889,98.546,28.857,5.502,100.605,57.894,9.619,100.024,29.056,7.034,152.047,59.004,89.761,199.844
LOT000302,MODEL_C,PRESS_03,9.888,99.5,30.948,4.978,100.484,59.32,10.484,100.735,30.075,6.387,149.923,58.857,91.142,200.778
LOT000303,MODEL_A,PRESS_01,9.987,99.898,31.192,5.111,100.182,55.534,10.328,100.076,30.254,6.89,151.664,58.79,82.299,198.785
LOT000304,MODEL_C,PRESS_02,9.99,101.07,31.406,4.883,99.308,59.882,9.39,101.961,32.201,7.559,149.297,60.375,84.737,198.943
LOT000305,MODEL_B,PRESS_01,10.499,100.332,30.441,5.053,99.747,63.295,10.051,100.796,29.654,6.53,148.623,59.158,89.106,201.185
LOT000306,MODEL_A,PRESS_03,9.82,98.817,27.744,5.071,99.921,57.627,9.728,99.772,30.732,6.725,147.785,59.876,89.311,198.573
LOT000307,MODEL_A,PRESS_02,10.038,99.513,29.365,4.464,100.846,57.088,10.122,99.914,29.876,7.618,149.771,63.745,80.521,198.498
LOT000308,MODEL_B,PRESS_03,10.103,100.886,31.325,4.853,100.426,58.693,9.733,100.378,29.298,6.942,149.422,58.084,90.022,203.664
LOT000309,MODEL_A,PRESS_01,10.0,98.799,31.623,4.589,99.072,61.843,9.82,100.704,30.87,6.702,151.672,60.674,90.274,199.122
LOT000310,MODEL_A,PRESS_02,10.018,99.921,31.363,4.864,100.79,63.409,10.321,98.766,31.892,7.13,150.938,57.729,96.105,196.958
LOT000311,MODEL_B,PRESS_03,9.826,99.991,29.764,4.735,98.321,60.896,10.273,100.637,30.262,6.844,150.09,61.854,89.299,197.934
LOT000312,MODEL_C,PRESS_03,10.018,99.614,28.693,5.337,99.68,57.428,10.503,98.792,29.317,6.095,150.097,62.238,86.754,196.678
LOT000313,MODEL_A,PRESS_01,10.085,102.696,29.959,5.341,98.858,59.956,9.928,100.54,30.467,6.547,149.301,58.265,94.558,202.749
LOT000314,MODEL_A,PRESS_02,10.055,99.587,30.015,5.187,99.143,63.579,9.515,101.1,30.279,7.686,147.035,58.608,96.867,199.88
LOT000315,MODEL_A,PRESS_02,10.095,100.45,31.566,4.577,101.927,59.378,10.307,100.3,32.217,7.109,148.029,61.333,80.209,198.265
LOT000316,MODEL_B,PRESS_02,10.235,99.234,30.228,4.967,98.529,60.281,10.309,97.674,30.742,7.488,151.311,59.451,85.939,200.935
LOT000317,MODEL_C,PRESS_02,10.156,100.528,30.017,4.551,99.181,60.481,10.209,98.218,29.066,6.657,149.769,62.834,75.33,202.854
LOT000318,MODEL_C,PRESS_01,10.012,100.871,30.073,4.951,100.51,56.908,9.752,100.563,31.275,6.982,147.814,57.596,83.01,199.715
LOT000319,MODEL_C,PRESS_03,9.805,99.412,30.4,5.216,99.53,61.996,9.643,97.546,30.775,6.944,152.278,62.154,99.313,202.722
LOT000320,MODEL_C,PRESS_01,9.9,99.945,30.626,5.331,100.156,61.708,10.179,100.61,30.935,6.818,152.83,64.475,82.249,199.44
LOT000321,MODEL_A,PRESS_01,9.963,99.105,29.275,5.158,101.43,56.013,9.705,100.985,30.445,7.07,152.008,60.784,92.505,198.039
LOT000322,MODEL_A,PRESS_03,10.042,98.856,28.942,5.419,100.655,57.339,9.897,101.135,31.008,6.628,150.707,58.726,92.132,203.017
LOT000323,MODEL_B,PRESS_03,9.92,101.037,31.371,5.087,99.531,58.061,10.969,99.759,30.441,7.403,150.477,58.446,85.503,198.798
LOT000324,MODEL_C,PRESS_02,9.844,99.446,28.359,4.922,99.866,61.497,10.71,100.439,29.746,7.156,149.959,59.676,86.365,199.058
LOT000325,MODEL_C,PRESS_03,9.802,97.586,31.638,5.291,100.531,58.498,10.264,100.209,30.134,6.942,150.272,61.352,98.676,201.732
LOT000326,MODEL_A,PRESS_02,9.725,101.765,28.089,5.302,100.635,60.803,9.779,98.527,29.884,7.044,151.048,57.013,95.682,200.059
LOT000327,MODEL_A,PRESS_02,9.961,99.198,29.415,4.825,100.021,59.636,9.759,100.745,30.341,6.899,151.179,59.38,104.308,199.816
LOT000328,MODEL_A,PRESS_01,9.755,99.754,30.972,5.126,100.361,60.142,10.239,101.39,30.079,6.425,150.757,60.263,72.36,199.576
LOT000329,MODEL_A,PRESS_01,9.833,101.641,30.0,4.902,100.362,60.992,10.499,100.689,29.685,6.67,144.538,63.108,92.953,198.89
LOT000330,MODEL_B,PRESS_02,9.934,99.858,28.684,4.33,99.908,60.545,9.829,99.497,29.818,6.94,151.919,63.723,73.494,200.302
LOT000331,MODEL_B,PRESS_02,9.777,99.837,30.426,5.147,99.395,59.962,9.848,100.74,29.996,6.882,150.332,59.737,89.114,200.812
LOT000332,MODEL_B,PRESS_03,10.063,98.772,30.067,4.568,100.743,60.654,10.029,101.298,28.219,7.216,147.738,57.783,87.888,199.628
LOT000333,MODEL_A,PRESS_02,10.123,98.365,29.784,5.109,100.292,60.434,9.537,101.166,31.024,7.187,150.33,60.28,81.718,200.944
LOT000334,MODEL_C,PRESS_03,9.908,99.834,29.376,4.488,97.919,59.581,9.547,101.027,30.348,6.813,150.504,60.352,85.322,200.687
LOT000335,MODEL_B,PRESS_02,9.927,100.363,29.965,4.76,99.174,59.138,9.608,98.408,29.389,6.681,147.382,62.372,87.356,200.646
LOT000336,MODEL_C,PRESS_01,10.09,100.306,29.418,4.855,99.519,63.761,10.182,100.398,30.591,7.252,148.929,59.113,92.265,199.526
LOT000337,MODEL_C,PRESS_03,9.881,99.519,32.435,5.401,99.799,59.115,10.091,100.646,29.492,7.063,148.157,58.022,81.706,199.381
LOT000338,MODEL_A,PRESS_02,9.87,100.02,29.76,4.822,101.204,62.734,10.379,101.039,29.492,6.793,148.377,59.977,84.431,200.618
LOT000339,MODEL_A,PRESS_02,10.199,98.163,29.626,4.642,103.202,58.63,9.421,100.516,30.375,6.619,150.951,59.32,92.811,198.001
LOT000340,MODEL_C,PRESS_02,10.147,100.46,29.458,5.121,97.541,61.62,9.494,101.552,31.431,6.775,148.963,59.267,94.141,204.833
LOT000341,MODEL_B,PRESS_01,10.1,100.161,31.777,4.928,100.304,63.568,10.152,98.172,30.28,7.131,150.155,58.263,106.877,195.808
LOT000342,MODEL_A,PRESS_02,10.154,101.974,28.361,5.264,100.07,59.325,9.709,100.558,29.224,7.562,151.229,57.489,90.461,199.065
LOT000343,MODEL_B,PRESS_02,9.67,100.007,30.359,4.663,99.82,58.665,9.734,100.479,29.648,6.929,149.277,61.221,93.562,200.857
LOT000344,MODEL_B,PRESS_02,10.226,99.057,29.761,5.07,100.543,59.142,10.338,100.903,30.849,6.722,151.296,60.528,87.844,201.217
LOT000345,MODEL_C,PRESS_01,10.065,99.949,28.577,5.823,100.15,59.961,9.816,101.542,30.404,7.719,152.259,58.393,98.689,198.592
LOT000346,MODEL_A,PRESS_02,10.168,99.672,29.181,4.92,99.639,60.644,9.855,99.112,30.959,6.876,151.41,61.64,83.121,198.916
LOT000347,MODEL_C,PRESS_02,10.065,100.435,30.317,5.062,100.029,59.92,9.917,101.509,30.393,6.735,151.0,56.315,88.891,200.083
LOT000348,MODEL_C,PRESS_02,10.008,100.027,29.136,4.446,100.557,59.16,9.937,100.815,30.771,6.864,151.424,59.184,91.011,197.736
LOT000349,MODEL_A,PRESS_01,9.954,98.74,30.26,4.716,100.461,63.909,10.228,99.813,32.013,6.848,150.658,60.431,92.594,197.996
LOT000350,MODEL_A,PRESS_02,10.061,98.364,31.729,5.153,100.189,59.599,9.597,99.091,28.648,7.424,151.415,62.216,95.578,201.461
LOT000351,MODEL_B,PRESS_01,9.948,100.263,30.171,4.89,99.417,58.76,9.937,100.196,32.407,6.442,148.044,58.889,87.98,201.362
LOT000352,MODEL_A,PRESS_02,10.145,101.383,28.546,5.205,102.819,61.661,10.387,100.286,30.936,7.198,149.876,62.248,95.287,200.019
LOT000353,MODEL_A,PRESS_01,9.736,100.079,29.153,5.142,100.36,61.693,10.711,100.341,32.625,6.996,150.654,58.697,79.906,201.283
LOT000354,MODEL_B,PRESS_02,9.91,100.813,29.715,4.561,100.762,62.825,9.548,99.373,29.017,6.814,149.875,61.643,91.016,200.155
LOT000355,MODEL_C,PRESS_03,10.341,101.013,29.648,5.338,99.492,63.856,10.11,100.609,30.382,6.888,154.171,63.364,76.751,198.71
LOT000356,MODEL_C,PRESS_03,9.896,100.267,30.152,4.586,100.19,60.693,9.937,99.594,30.159,6.916,149.681,58.0,87.828,198.069
LOT000357,MODEL_A,PRESS_03,9.96,99.186,30.312,4.745,100.182,59.423,9.967,101.217,30.884,7.029,147.029,60.303,106.005,201.041
LOT000358,MODEL_C,PRESS_03,9.853,100.195,31.731,5.076,98.088,56.196,9.737,101.71,30.47,6.85,150.092,61.081,91.109,198.876
LOT000359,MODEL_A,PRESS_01,10.056,101.207,29.996,5.522,99.283,58.124,10.252,99.187,30.358,6.978,151.381,57.511,86.154,201.348
LOT000360,MODEL_C,PRESS_02,9.877,100.53,28.848,4.665,99.265,60.417,10.235,100.06,30.779,6.741,148.545,60.865,92.766,199.491
LOT000361,MODEL_C,PRESS_02,9.969,100.748,31.154,5.049,99.4,57.638,10.841,100.972,29.893,7.727,149.939,58.867,89.018,202.165
LOT000362,MODEL_C,PRESS_03,10.141,99.537,31.263,5.052,98.93,56.83,9.56,100.276,29.484,7.336,149.878,58.314,81.835,198.406
