LOT_ID,Model,Machine,Defect,Delam_Panel_Count,Yield,Violation_Count,Abnormal_LOT
LOT000408,MODEL_A,PRESS_03,Normal,0,98.02,0,False
LOT000409,MODEL_C,PRESS_02,Normal,0,97.61,0,False
LOT000410,MODEL_A,PRESS_03,Normal,0,97.79,0,False
LOT000411,MODEL_A,PRESS_01,Normal,0,98.48,0,False
LOT000412,MODEL_A,PRESS_02,Normal,0,98.39,0,False
LOT000413,MODEL_A,PRESS_02,Normal,0,97.6,0,False
LOT000414,MODEL_A,PRESS_03,Normal,0,98.13,0,False
LOT000415,MODEL_A,PRESS_01,Normal,0,98.56,0,False
LOT000416,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT000417,MODEL_C,PRESS_02,Normal,0,98.48,0,False
LOT000418,MODEL_A,PRESS_01,Normal,0,98.99,0,False
LOT000419,MODEL_A,PRESS_02,Normal,0,98.53,0,False
LOT000420,MODEL_B,PRESS_02,Normal,0,98.53,0,False
LOT000421,MODEL_C,PRESS_03,Normal,0,98.85,0,False
LOT000422,MODEL_C,PRESS_03,Normal,0,97.67,0,False
LOT000423,MODEL_C,PRESS_01,Normal,0,99.82,0,False
LOT000424,MODEL_B,PRESS_01,Normal,0,98.55,0,False
LOT000425,MODEL_B,PRESS_01,Normal,0,98.44,0,False
LOT000426,MODEL_A,PRESS_01,Normal,0,98.67,0,False
LOT000427,MODEL_C,PRESS_03,Normal,0,99.3,0,False
LOT000428,MODEL_C,PRESS_01,Normal,0,98.79,0,False
LOT000429,MODEL_A,PRESS_01,Normal,0,98.95,0,False
LOT000430,MODEL_C,PRESS_03,Normal,0,98.56,0,False
LOT000431,MODEL_A,PRESS_03,Normal,0,97.74,0,False
LOT000432,MODEL_C,PRESS_01,Normal,0,96.68,0,False
LOT000433,MODEL_C,PRESS_01,Normal,0,99.08,0,False
LOT000434,MODEL_A,PRESS_02,Normal,0,99.21,0,False
LOT000435,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000436,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT000437,MODEL_B,PRESS_02,Normal,0,97.68,0,False
LOT000438,MODEL_C,PRESS_01,Normal,0,98.05,0,False
LOT000439,MODEL_A,PRESS_02,Normal,0,97.83,0,False
LOT000440,MODEL_B,PRESS_02,Delamination,2,0.0,1,True
LOT000441,MODEL_C,PRESS_02,Normal,0,98.58,0,False
LOT000442,MODEL_A,PRESS_02,Normal,0,98.49,0,False
LOT000443,MODEL_A,PRESS_03,Normal,0,98.09,0,False
LOT000444,MODEL_B,PRESS_03,Normal,0,97.82,0,False
LOT000445,MODEL_B,PRESS_01,Normal,0,97.41,0,False
LOT000446,MODEL_B,PRESS_02,Normal,0,98.05,0,False
LOT000447,MODEL_A,PRESS_03,Normal,0,98.89,0,False
LOT000448,MODEL_C,PRESS_02,Normal,0,97.31,0,False
LOT000449,MODEL_B,PRESS_02,Normal,0,98.39,0,False
LOT000450,MODEL_A,PRESS_01,Normal,0,97.7,0,False
LOT000451,MODEL_C,PRESS_01,Normal,0,97.53,0,False
LOT000452,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT000453,MODEL_B,PRESS_03,Normal,0,99.31,0,False
LOT000454,MODEL_A,PRESS_03,Normal,0,98.79,0,False
LOT000455,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000456,MODEL_B,PRESS_01,Normal,0,99.03,0,False
LOT000457,MODEL_A,PRESS_01,Normal,0,98.97,0,False
LOT000458,MODEL_B,PRESS_02,Normal,0,99.85,0,False
LOT000459,MODEL_C,PRESS_02,Normal,0,98.07,0,False
LOT000460,MODEL_A,PRESS_03,Normal,0,98.71,0,False
LOT000461,MODEL_C,PRESS_03,Normal,0,97.83,0,False
LOT000462,MODEL_A,PRESS_01,Normal,0,97.12,0,False
LOT000463,MODEL_C,PRESS_03,Normal,0,97.17,0,False
LOT000464,MODEL_B,PRESS_01,Normal,0,98.49,0,False
LOT000465,MODEL_A,PRESS_01,Normal,0,97.93,0,False
LOT000466,MODEL_C,PRESS_02,Normal,0,98.82,0,False
LOT000467,MODEL_A,PRESS_01,Normal,0,98.9,0,False
LOT000468,MODEL_B,PRESS_02,Normal,0,98.47,0,False
LOT000469,MODEL_A,PRESS_02,Normal,0,97.37,0,False
LOT000470,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT000471,MODEL_C,PRESS_02,Normal,0,98.62,0,False
LOT000472,MODEL_C,PRESS_02,Normal,0,98.69,0,False
LOT000473,MODEL_B,PRESS_03,Normal,0,98.7,0,False
LOT000474,MODEL_B,PRESS_01,Normal,0,99.06,0,False
LOT000475,MODEL_B,PRESS_01,Normal,0,98.29,0,False
LOT000476,MODEL_C,PRESS_02,Normal,0,98.6,0,False
LOT000477,MODEL_C,PRESS_01,Normal,0,98.85,0,False
LOT000478,MODEL_A,PRESS_03,Normal,0,99.13,0,False
LOT000479,MODEL_B,PRESS_01,Normal,0,98.45,0,False
LOT000480,MODEL_A,PRESS_02,Normal,0,98.42,0,False
LOT000481,MODEL_A,PRESS_03,Normal,0,98.67,0,False
LOT000482,MODEL_C,PRESS_01,Normal,0,98.49,0,False
LOT000483,MODEL_A,PRESS_01,Normal,0,98.27,0,False
LOT000484,MODEL_C,PRESS_03,Normal,0,98.01,0,False
LOT000485,MODEL_B,PRESS_02,Normal,0,97.25,0,False
LOT000486,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT000487,MODEL_B,PRESS_01,Normal,0,98.78,0,False
LOT000488,MODEL_B,PRESS_03,Normal,0,98.64,0,False
LOT000489,MODEL_C,PRESS_03,Normal,0,98.74,0,False
LOT000490,MODEL_B,PRESS_02,Normal,0,98.34,0,False
LOT000491,MODEL_C,PRESS_02,Normal,0,99.77,0,False
LOT000492,MODEL_C,PRESS_03,Normal,0,99.08,0,False
LOT000493,MODEL_C,PRESS_01,Normal,0,99.82,0,False
LOT000494,MODEL_B,PRESS_01,Normal,0,98.0,0,False
LOT000495,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT000496,MODEL_B,PRESS_01,Normal,0,98.42,0,False
LOT000497,MODEL_A,PRESS_03,Normal,0,99.47,0,False
LOT000498,MODEL_B,PRESS_02,Normal,0,97.01,0,False
LOT000499,MODEL_C,PRESS_03,Normal,0,98.89,0,False
LOT000500,MODEL_B,PRESS_01,Normal,0,98.61,0,False
LOT000501,MODEL_A,PRESS_03,Normal,0,99.23,0,False
LOT000502,MODEL_B,PRESS_01,Normal,0,98.11,0,False
LOT000503,MODEL_C,PRESS_01,Normal,0,97.28,0,False
LOT000504,MODEL_C,PRESS_03,Normal,0,99.83,0,False
LOT000505,MODEL_A,PRESS_02,Normal,0,98.49,0,False
LOT000506,MODEL_B,PRESS_03,Normal,0,99.17,0,False
LOT000507,MODEL_B,PRESS_01,Normal,0,98.28,0,False
LOT000508,MODEL_A,PRESS_01,Normal,0,99.3,0,False
LOT000509,MODEL_A,PRESS_02,Normal,0,99.04,0,False
LOT000510,MODEL_A,PRESS_03,Normal,0,99.36,0,False
LOT000511,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT000512,MODEL_C,PRESS_03,Normal,0,99.45,0,False
LOT000513,MODEL_C,PRESS_03,Normal,0,98.87,0,False
LOT000514,MODEL_C,PRESS_03,Normal,0,97.23,0,False
LOT000515,MODEL_C,PRESS_02,Normal,0,99.46,0,False
LOT000516,MODEL_A,PRESS_03,Normal,0,98.91,0,False
LOT000517,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT000518,MODEL_A,PRESS_03,Normal,0,98.41,0,False
LOT000519,MODEL_B,PRESS_02,Normal,0,97.8,0,False
LOT000520,MODEL_B,PRESS_02,Normal,0,98.61,0,False
LOT000521,MODEL_B,PRESS_02,Normal,0,98.89,0,False
LOT000522,MODEL_A,PRESS_02,Normal,0,98.58,0,False
LOT000523,MODEL_A,PRESS_03,Normal,0,98.66,0,False
LOT000524,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT000525,MODEL_A,PRESS_02,Normal,0,97.86,0,False
LOT000526,MODEL_A,PRESS_01,Normal,0,98.53,0,False
LOT000527,MODEL_C,PRESS_02,Normal,0,98.68,0,False
LOT000528,MODEL_A,PRESS_01,Normal,0,98.22,0,False
LOT000529,MODEL_C,PRESS_01,Normal,0,98.83,0,False
LOT000530,MODEL_C,PRESS_01,Normal,0,99.11,0,False
LOT000531,MODEL_B,PRESS_02,Normal,0,99.18,0,False
LOT000532,MODEL_A,PRESS_03,Normal,0,98.16,0,False
LOT000533,MODEL_A,PRESS_02,Normal,0,97.34,0,False
LOT000534,MODEL_A,PRESS_02,Normal,0,98.8,0,False
LOT000535,MODEL_B,PRESS_01,Normal,0,98.3,0,False
LOT000536,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT000537,MODEL_B,PRESS_01,Normal,0,98.16,0,False
LOT000538,MODEL_A,PRESS_03,Normal,0,99.65,0,False
LOT000539,MODEL_B,PRESS_03,Normal,0,98.21,0,False
LOT000540,MODEL_A,PRESS_03,Normal,0,99.81,0,False
LOT000541,MODEL_C,PRESS_01,Normal,0,99.05,0,False
LOT000542,MODEL_A,PRESS_01,Normal,0,99.24,0,False
LOT000543,MODEL_A,PRESS_01,Normal,0,98.41,0,False
LOT000544,MODEL_A,PRESS_03,Normal,0,97.92,0,False
LOT000545,MODEL_C,PRESS_01,Normal,0,98.99,0,False
LOT000546,MODEL_A,PRESS_03,Normal,0,98.74,0,False
LOT000547,MODEL_B,PRESS_01,Normal,0,98.15,0,False
LOT000548,MODEL_B,PRESS_01,Normal,0,99.0,0,False
LOT000549,MODEL_B,PRESS_01,Normal,0,98.91,0,False
LOT000550,MODEL_C,PRESS_03,Normal,0,97.3,0,False
LOT000551,MODEL_C,PRESS_02,Normal,0,98.93,0,False
LOT000552,MODEL_B,PRESS_02,Normal,0,99.18,0,False
LOT000553,MODEL_C,PRESS_02,Normal,0,97.44,0,False
LOT000554,MODEL_A,PRESS_02,Normal,0,99.87,0,False
LOT000555,MODEL_C,PRESS_02,Normal,0,99.48,0,False
LOT000556,MODEL_B,PRESS_02,Normal,0,97.3,0,False
LOT000557,MODEL_C,PRESS_01,Normal,0,98.25,0,False
LOT000558,MODEL_C,PRESS_01,Normal,0,97.88,0,False
LOT000559,MODEL_C,PRESS_02,Normal,0,97.67,0,False
LOT000560,MODEL_C,PRESS_01,Delamination,2,0.0,1,True
LOT000561,MODEL_B,PRESS_02,Normal,0,98.6,0,False
LOT000562,MODEL_A,PRESS_01,Normal,0,97.86,0,False
LOT000563,MODEL_B,PRESS_03,Normal,0,97.94,0,False
LOT000564,MODEL_A,PRESS_01,Normal,0,98.51,0,False
LOT000565,MODEL_C,PRESS_01,Normal,0,98.79,0,False
LOT000566,MODEL_A,PRESS_02,Normal,0,97.92,0,False
LOT000567,MODEL_A,PRESS_01,Normal,0,98.55,0,False
LOT000568,MODEL_A,PRESS_02,Normal,0,98.89,0,False
LOT000569,MODEL_B,PRESS_01,Normal,0,99.14,0,False
LOT000570,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000571,MODEL_C,PRESS_03,Normal,0,98.61,0,False
LOT000572,MODEL_B,PRESS_03,Normal,0,98.33,0,False
LOT000573,MODEL_A,PRESS_01,Normal,0,98.21,0,False
LOT000574,MODEL_A,PRESS_03,Normal,0,98.63,0,False
LOT000575,MODEL_A,PRESS_03,Normal,0,98.57,0,False
LOT000576,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000577,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT000578,MODEL_B,PRESS_03,Normal,0,98.95,0,False
LOT000579,MODEL_C,PRESS_02,Normal,0,97.44,0,False
LOT000580,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT000581,MODEL_A,PRESS_02,Normal,0,98.35,0,False
LOT000582,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT000583,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT000584,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT000585,MODEL_B,PRESS_02,Normal,0,98.59,0,False
LOT000586,MODEL_C,PRESS_03,Normal,0,98.64,0,False
LOT000587,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT000588,MODEL_A,PRESS_03,Normal,0,98.22,0,False
LOT000589,MODEL_C,PRESS_03,Normal,0,98.58,0,False
LOT000590,MODEL_C,PRESS_03,Normal,0,98.48,0,False
LOT000591,MODEL_C,PRESS_01,Normal,0,97.97,0,False
LOT000592,MODEL_C,PRESS_02,Normal,0,97.33,0,False
LOT000593,MODEL_A,PRESS_02,Normal,0,98.01,0,False
LOT000594,MODEL_C,PRESS_02,Normal,0,98.61,0,False
LOT000595,MODEL_A,PRESS_03,Normal,0,99.08,0,False
LOT000596,MODEL_C,PRESS_02,Normal,0,97.1,0,False
LOT000597,MODEL_B,PRESS_02,Normal,0,98.15,0,False
LOT000598,MODEL_C,PRESS_03,Normal,0,98.65,0,False
LOT000599,MODEL_B,PRESS_03,Normal,0,98.58,0,False
LOT000600,MODEL_B,PRESS_03,Normal,0,98.54,0,False
LOT000601,MODEL_B,PRESS_02,Normal,0,98.13,0,False
LOT000602,MODEL_C,PRESS_03,Normal,0,97.95,0,False
LOT000603,MODEL_C,PRESS_01,Normal,0,98.81,0,False
LOT000604,MODEL_A,PRESS_02,Normal,0,98.66,0,False
LOT000605,MODEL_C,PRESS_02,Normal,0,98.45,0,False
LOT000606,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000607,MODEL_A,PRESS_02,Normal,0,99.35,0,False
LOT000608,MODEL_B,PRESS_02,Normal,0,98.84,0,False
LOT000609,MODEL_C,PRESS_02,Normal,0,99.15,0,False
LOT000610,MODEL_C,PRESS_01,Normal,0,98.95,0,False
LOT000611,MODEL_C,PRESS_01,Delamination,2,0.0,1,True
LOT000612,MODEL_B,PRESS_01,Normal,0,97.72,0,False
LOT000613,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT000614,MODEL_B,PRESS_01,Normal,0,98.49,0,False
LOT000615,MODEL_C,PRESS_02,Normal,0,99.13,0,False
LOT000616,MODEL_B,PRESS_03,Normal,0,99.07,0,False
LOT000617,MODEL_A,PRESS_03,Normal,0,97.45,0,False
LOT000618,MODEL_A,PRESS_01,Normal,0,98.94,0,False
LOT000619,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT000620,MODEL_A,PRESS_01,Normal,0,98.38,0,False
LOT000621,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000622,MODEL_B,PRESS_01,Normal,0,99.23,0,False
LOT000623,MODEL_A,PRESS_01,Normal,0,97.48,0,False
LOT000624,MODEL_B,PRESS_03,Normal,0,97.08,0,False
LOT000625,MODEL_B,PRESS_01,Normal,0,98.39,0,False
LOT000626,MODEL_A,PRESS_03,Normal,0,97.4,0,False
LOT000627,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000628,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000629,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000630,MODEL_B,PRESS_01,Normal,0,98.47,0,False
LOT000631,MODEL_C,PRESS_02,Normal,0,99.29,0,False
LOT000632,MODEL_A,PRESS_02,Normal,0,98.57,0,False
LOT000633,MODEL_B,PRESS_02,Normal,0,98.78,0,False
LOT000634,MODEL_B,PRESS_01,Normal,0,100.0,0,False
LOT000635,MODEL_A,PRESS_03,Normal,0,97.62,0,False
LOT000636,MODEL_C,PRESS_02,Normal,0,99.72,0,False
LOT000637,MODEL_A,PRESS_01,Normal,0,97.19,0,False
LOT000638,MODEL_A,PRESS_02,Normal,0,98.49,0,False
LOT000639,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT000640,MODEL_C,PRESS_03,Normal,0,98.16,0,False
LOT000641,MODEL_C,PRESS_03,Normal,0,98.7,0,False
LOT000642,MODEL_C,PRESS_01,Normal,0,98.76,0,False
LOT000643,MODEL_C,PRESS_03,Normal,0,98.93,0,False
LOT000644,MODEL_B,PRESS_03,Normal,0,98.36,0,False
LOT000645,MODEL_C,PRESS_02,Normal,0,98.03,0,False
LOT000646,MODEL_A,PRESS_01,Normal,0,98.63,0,False
LOT000647,MODEL_B,PRESS_03,Normal,0,98.28,0,False
LOT000648,MODEL_B,PRESS_03,Normal,0,98.52,0,False
LOT000649,MODEL_C,PRESS_03,Normal,0,98.28,0,False
LOT000650,MODEL_C,PRESS_03,Normal,0,98.64,0,False
LOT000651,MODEL_B,PRESS_03,Normal,0,98.08,0,False
LOT000652,MODEL_B,PRESS_03,Normal,0,98.17,0,False
LOT000653,MODEL_A,PRESS_01,Normal,0,97.72,0,False
LOT000654,MODEL_C,PRESS_02,Normal,0,98.61,0,False
LOT000655,MODEL_B,PRESS_01,Normal,0,97.87,0,False
LOT000656,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000657,MODEL_C,PRESS_03,Normal,0,99.21,0,False
LOT000658,MODEL_B,PRESS_03,Delamination,1,0.0,1,True
LOT000659,MODEL_A,PRESS_02,Normal,0,98.42,0,False
LOT000660,MODEL_A,PRESS_03,Normal,0,100.0,0,False
LOT000661,MODEL_A,PRESS_01,Normal,0,98.93,0,False
LOT000662,MODEL_C,PRESS_01,Normal,0,98.59,0,False
LOT000663,MODEL_A,PRESS_03,Normal,0,99.86,0,False
LOT000664,MODEL_A,PRESS_02,Normal,0,97.88,0,False
LOT000665,MODEL_B,PRESS_02,Normal,0,98.49,0,False
LOT000666,MODEL_C,PRESS_02,Normal,0,98.29,0,False
LOT000667,MODEL_B,PRESS_01,Normal,0,97.6,0,False
LOT000668,MODEL_C,PRESS_03,Normal,0,99.19,0,False
LOT000669,MODEL_C,PRESS_03,Normal,0,98.71,0,False
LOT000670,MODEL_A,PRESS_03,Normal,0,98.97,0,False
LOT000671,MODEL_C,PRESS_02,Normal,0,98.96,0,False
LOT000672,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000673,MODEL_B,PRESS_03,Normal,0,99.34,0,False
LOT000674,MODEL_A,PRESS_02,Normal,0,97.98,0,False
LOT000675,MODEL_B,PRESS_02,Normal,0,99.18,0,False
LOT000676,MODEL_C,PRESS_01,Normal,0,97.63,0,False
LOT000677,MODEL_B,PRESS_02,Normal,0,98.76,0,False
LOT000678,MODEL_A,PRESS_02,Normal,0,98.06,0,False
LOT000679,MODEL_B,PRESS_02,Normal,0,98.66,0,False
LOT000680,MODEL_C,PRESS_01,Normal,0,98.39,0,False
LOT000681,MODEL_C,PRESS_01,Normal,0,98.7,0,False
LOT000682,MODEL_A,PRESS_03,Normal,0,98.34,0,False
LOT000683,MODEL_C,PRESS_02,Normal,0,98.17,0,False
LOT000684,MODEL_C,PRESS_02,Normal,0,99.38,0,False
LOT000685,MODEL_A,PRESS_02,Normal,0,99.38,0,False
LOT000686,MODEL_C,PRESS_02,Normal,0,99.83,0,False
LOT000687,MODEL_B,PRESS_03,Normal,0,98.54,0,False
LOT000688,MODEL_B,PRESS_01,Normal,0,98.45,0,False
LOT000689,MODEL_B,PRESS_03,Normal,0,98.58,0,False
LOT000690,MODEL_C,PRESS_01,Normal,0,98.05,0,False
LOT000691,MODEL_C,PRESS_02,Normal,0,97.66,0,False
LOT000692,MODEL_C,PRESS_02,Normal,0,98.15,0,False
LOT000693,MODEL_C,PRESS_03,Normal,0,98.01,0,False
LOT000694,MODEL_C,PRESS_01,Normal,0,98.92,0,False
LOT000695,MODEL_A,PRESS_02,Normal,0,99.08,0,False
LOT000696,MODEL_A,PRESS_01,Normal,0,97.16,0,False
LOT000697,MODEL_C,PRESS_01,Normal,0,97.98,0,False
LOT000698,MODEL_B,PRESS_03,Normal,0,98.81,0,False
LOT000699,MODEL_A,PRESS_03,Delamination,1,0.0,1,True
LOT000700,MODEL_A,PRESS_02,Normal,0,98.39,0,False
LOT000701,MODEL_B,PRESS_02,Normal,0,98.37,0,False
LOT000702,MODEL_B,PRESS_02,Normal,0,98.77,0,False
LOT000703,MODEL_A,PRESS_01,Normal,0,98.81,0,False
LOT000704,MODEL_A,PRESS_02,Normal,0,97.62,0,False
LOT000705,MODEL_A,PRESS_01,Normal,0,97.28,0,False
LOT000706,MODEL_B,PRESS_03,Normal,0,98.47,0,False
LOT000707,MODEL_A,PRESS_02,Normal,0,99.04,0,False
LOT000708,MODEL_B,PRESS_01,Delamination,2,0.0,1,True
LOT000709,MODEL_B,PRESS_02,Normal,0,100.0,0,False
LOT000710,MODEL_B,PRESS_03,Normal,0,99.11,0,False
LOT000711,MODEL_C,PRESS_01,Normal,0,98.2,0,False
LOT000712,MODEL_B,PRESS_03,Normal,0,97.32,0,False
LOT000713,MODEL_C,PRESS_02,Normal,0,99.04,0,False
LOT000714,MODEL_C,PRESS_02,Normal,0,97.94,0,False
LOT000715,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT000716,MODEL_C,PRESS_02,Normal,0,97.99,0,False
LOT000717,MODEL_B,PRESS_01,Normal,0,97.64,0,False
LOT000718,MODEL_B,PRESS_03,Normal,0,98.15,0,False
LOT000719,MODEL_A,PRESS_01,Normal,0,98.15,0,False
LOT000720,MODEL_B,PRESS_02,Normal,0,97.93,0,False
LOT000721,MODEL_A,PRESS_03,Normal,0,98.07,0,False
LOT000722,MODEL_C,PRESS_02,Normal,0,99.77,0,False
LOT000723,MODEL_C,PRESS_03,Normal,0,99.02,0,False
LOT000724,MODEL_A,PRESS_02,Normal,0,98.41,0,False
LOT000725,MODEL_C,PRESS_01,Normal,0,97.31,0,False
LOT000726,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT000727,MODEL_C,PRESS_02,Normal,0,99.78,0,False
LOT000728,MODEL_A,PRESS_01,Normal,0,99.71,0,False
LOT000729,MODEL_B,PRESS_02,Normal,0,98.41,0,False
LOT000730,MODEL_B,PRESS_02,Normal,0,98.74,0,False
LOT000731,MODEL_C,PRESS_03,Normal,0,97.73,0,False
LOT000732,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000733,MODEL_C,PRESS_03,Normal,0,98.98,0,False
LOT000734,MODEL_C,PRESS_02,Normal,0,98.85,0,False
LOT000735,MODEL_A,PRESS_02,Normal,0,99.32,0,False
LOT000736,MODEL_C,PRESS_02,Normal,0,98.96,0,False
LOT000737,MODEL_C,PRESS_01,Normal,0,97.36,0,False
LOT000738,MODEL_B,PRESS_03,Normal,0,98.23,0,False
LOT000739,MODEL_C,PRESS_01,Normal,0,99.2,0,False
LOT000740,MODEL_C,PRESS_01,Delamination,1,0.0,1,True
LOT000741,MODEL_C,PRESS_03,Normal,0,98.55,0,False
LOT000742,MODEL_C,PRESS_02,Normal,0,98.2,0,False
LOT000743,MODEL_B,PRESS_03,Normal,0,97.63,0,False
LOT000744,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT000745,MODEL_C,PRESS_01,Normal,0,97.95,0,False
LOT000746,MODEL_B,PRESS_01,Normal,0,99.98,0,False
LOT000747,MODEL_B,PRESS_02,Normal,0,98.35,0,False
LOT000748,MODEL_A,PRESS_01,Normal,0,99.25,0,False
LOT000749,MODEL_A,PRESS_03,Normal,0,99.67,0,False
LOT000750,MODEL_A,PRESS_01,Delamination,1,0.0,1,True
LOT000751,MODEL_C,PRESS_03,Normal,0,98.56,0,False
LOT000752,MODEL_A,PRESS_01,Normal,0,99.04,0,False
LOT000753,MODEL_A,PRESS_01,Normal,0,99.66,0,False
LOT000754,MODEL_C,PRESS_01,Normal,0,98.73,0,False
LOT000755,MODEL_B,PRESS_01,Normal,0,98.01,0,False
LOT000756,MODEL_B,PRESS_02,Normal,0,97.49,0,False
LOT000757,MODEL_C,PRESS_01,Normal,0,98.74,0,False
LOT000758,MODEL_B,PRESS_02,Normal,0,97.79,0,False
LOT000759,MODEL_A,PRESS_02,Delamination,1,0.0,1,True
LOT000760,MODEL_C,PRESS_01,Normal,0,99.38,0,False
LOT000761,MODEL_A,PRESS_01,Normal,0,98.91,0,False
LOT000762,MODEL_B,PRESS_01,Normal,0,98.46,0,False
LOT000763,MODEL_C,PRESS_01,Delamination,2,0.0,1,True
LOT000764,MODEL_C,PRESS_01,Normal,0,98.52,0,False
LOT000765,MODEL_B,PRESS_01,Normal,0,98.32,0,False
LOT000766,MODEL_C,PRESS_02,Normal,0,98.19,0,False
LOT000767,MODEL_B,PRESS_01,Normal,0,98.58,0,False
LOT000768,MODEL_B,PRESS_01,Normal,0,98.51,0,False
LOT000769,MODEL_A,PRESS_02,Normal,0,99.37,0,False
LOT000770,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000771,MODEL_B,PRESS_01,Normal,0,97.57,0,False
LOT000772,MODEL_C,PRESS_01,Normal,0,98.85,0,False
LOT000773,MODEL_A,PRESS_02,Normal,0,98.57,0,False
LOT000774,MODEL_C,PRESS_01,Normal,0,98.7,0,False
LOT000775,MODEL_C,PRESS_02,Normal,0,98.33,0,False
LOT000776,MODEL_C,PRESS_03,Normal,0,98.53,0,False
LOT000777,MODEL_B,PRESS_02,Normal,0,99.66,0,False
LOT000778,MODEL_A,PRESS_01,Normal,0,98.25,0,False
LOT000779,MODEL_A,PRESS_03,Normal,0,98.06,0,False
LOT000780,MODEL_C,PRESS_01,Normal,0,98.01,0,False
LOT000781,MODEL_C,PRESS_01,Normal,0,97.76,0,False
LOT000782,MODEL_B,PRESS_01,Normal,0,98.92,0,False
LOT000783,MODEL_A,PRESS_03,Normal,0,99.33,0,False
LOT000784,MODEL_A,PRESS_03,Normal,0,98.09,0,False
LOT000785,MODEL_B,PRESS_02,Normal,0,98.87,0,False
LOT000786,MODEL_B,PRESS_02,Normal,0,99.23,0,False
LOT000787,MODEL_A,PRESS_02,Normal,0,98.66,0,False
LOT000788,MODEL_C,PRESS_02,Normal,0,98.51,0,False
LOT000789,MODEL_B,PRESS_02,Normal,0,98.04,0,False
LOT000790,MODEL_A,PRESS_03,Normal,0,98.94,0,False
LOT000791,MODEL_A,PRESS_03,Normal,0,98.34,0,False
LOT000792,MODEL_B,PRESS_01,Delamination,1,0.0,1,True
LOT000793,MODEL_C,PRESS_02,Delamination,1,0.0,1,True
LOT000794,MODEL_C,PRESS_03,Normal,0,98.73,0,False
LOT000795,MODEL_B,PRESS_02,Normal,0,99.26,0,False
LOT000796,MODEL_A,PRESS_01,Normal,0,98.84,0,False
LOT000797,MODEL_C,PRESS_03,Normal,0,98.05,0,False
LOT000798,MODEL_B,PRESS_02,Delamination,1,0.0,1,True
LOT000799,MODEL_A,PRESS_02,Normal,0,98.55,0,False
LOT000800,MODEL_B,PRESS_02,Normal,0,99.47,0,False
LOT000801,MODEL_A,PRESS_01,Normal,0,99.05,0,False
LOT000802,MODEL_A,PRESS_02,Normal,0,99.88,0,False
LOT000803,MODEL_B,PRESS_02,Normal,0,100.0,0,False
LOT000804,MODEL_C,PRESS_03,Delamination,1,0.0,1,True
LOT000805,MODEL_C,PRESS_01,Normal,0,98.94,0,False
LOT000806,MODEL_C,PRESS_01,Normal,0,98.5,0,False
LOT000807,MODEL_B,PRESS_02,Normal,0,98.12,0,False
LOT000808,MODEL_A,PRESS_03,Normal,0,98.81,0,False
LOT000809,MODEL_B,PRESS_02,Normal,0,98.68,0,False
LOT000810,MODEL_C,PRESS_02,Normal,0,98.47,0,False
LOT000811,MODEL_A,PRESS_03,Normal,0,98.25,0,False
LOT000812,MODEL_C,PRESS_02,Normal,0,98.6,0,False
LOT000813,MODEL_C,PRESS_01,Normal,0,98.24,0,False
LOT000814,MODEL_A,PRESS_03,Normal,0,98.4,0,False
LOT000815,MODEL_C,PRESS_02,Normal,0,97.73,0,False
